MDDate,MDTime,MDValidType,OrderIndex,OrderType,OrderPrice,OrderQty,OrderBSFlag,ApplSeqNum,OrderNO
20220704,111848140,None,6152721,2,124.32,625,1,9975852,6470515
20220704,111848140,None,6152722,2,124.32,619,1,9975853,6470516
20220704,111850480,None,6153573,2,124.81,304,2,9977407,6471417
20220704,111851590,None,6154032,2,124.4,400,1,9978178,6471858
20220704,111852840,None,6154492,10,124.35,400,1,9978828,6469602
20220704,111853050,None,6154574,10,124.97,502,2,9978975,6458305
20220704,111853400,None,6154731,2,124.86,573,2,9979317,6472550
20220704,111854860,None,6155360,2,124.84,200,2,9980306,6473212
20220704,111854910,None,6155384,2,124.42,393,1,9980344,6473238
20220704,111854960,None,6155409,2,122,1274,1,9980383,6473264
20220704,111855410,None,6155619,10,124.32,393,1,9980695,6467395
20220704,111857620,None,6156493,10,124.32,619,1,9982124,6470516
20220704,111857880,None,6156595,10,124.32,625,1,9982302,6470515
20220704,111858160,None,6156689,10,124.22,296,1,9982445,6461303
20220704,111858380,None,6156762,2,124.42,514,1,9982557,6474552
20220704,111858380,None,6156763,2,124.42,628,1,9982558,6474553
20220704,111859450,None,6157139,2,124.81,629,1,9983189,6474953
20220704,111859890,None,6157323,10,124.88,96,2,9983473,6461261
20220704,111902230,None,6158272,2,124.4,208,1,9985110,6476143
20220704,111905460,None,6159857,10,124.27,300,1,9987713,6466021
20220704,111908390,None,6161275,2,124.38,300,1,9990003,6479109
20220704,111908920,None,6161524,2,124.8,300,1,9990423,6479391
20220704,111911330,None,6162667,2,126.82,200,2,9992234,6480516
20220704,111911570,None,6162779,2,124.81,50,2,9992409,6480632
20220704,111912630,None,6163332,10,124.42,514,1,9993291,6474552
20220704,111912630,None,6163333,10,124.42,628,1,9993292,6474553
20220704,111912870,None,6163433,2,124.38,206,1,9993434,6481303
20220704,111913180,None,6163547,2,124.81,527,1,9993594,6481411
20220704,111913180,None,6163548,2,124.81,523,1,9993595,6481412
20220704,111914970,None,6164254,10,126.3,200,2,9994941,6340288
20220704,111916420,None,6164869,10,123.07,300,1,9995835,6009074
20220704,111916450,None,6164879,2,124.53,300,1,9995857,6482773
20220704,111920720,None,6166626,2,127.62,200,2,9998574,6484523
20220704,111922740,None,6167493,2,125.41,200,2,9999882,6485335
20220704,111922940,None,6167555,10,124.42,393,1,9999980,6473238
20220704,111923780,None,6168022,2,124.9,319,2,10000705,6485827
20220704,111923860,None,6168047,2,124.82,200,1,10000751,6485860
20220704,111924140,None,6168164,10,125.36,200,2,10000962,6459845
20220704,111926250,None,6168981,2,124.23,393,1,10002272,6486814
20220704,111927250,None,6169441,10,122.72,184,1,10003000,5973533
20220704,111927490,None,6169545,2,124.8,561,1,10003209,6487385
20220704,111927770,None,6169675,10,124.53,300,1,10003414,6482773
20220704,111929740,None,6170774,10,121.01,875,1,10005209,4714315
20220704,111929860,None,6170854,10,124.4,208,1,10005326,6476143
20220704,111929920,None,6170882,10,124.38,206,1,10005362,6481303
20220704,111932690,None,6172157,2,124.9,1971,1,10007619,6490058
20220704,111934230,None,6172775,2,124.41,300,1,10008737,6490734
20220704,111936890,None,6174089,2,124.9,1000,1,10010724,6492012
20220704,111937170,None,6174198,10,124.8,561,1,10010959,6487385
20220704,111937720,None,6174451,2,124.9,351,1,10011359,6492390
20220704,111937720,None,6174452,2,124.9,559,1,10011360,6492391
20220704,111938680,None,6174920,2,125,1421,1,10012217,6492950
20220704,111941820,None,6176545,10,125.41,200,2,10014794,6485335
20220704,111942060,None,6176675,2,127.2,500,2,10014987,6494636
20220704,111944730,None,6178007,10,124.23,393,1,10017342,6486814
20220704,111944790,None,6178039,2,125.35,200,2,10017389,6496060
20220704,111945060,None,6178169,10,124.9,559,1,10017554,6492391
20220704,111945060,None,6178170,10,124.9,351,1,10017555,6492390
20220704,111945100,None,6178197,10,124.9,1000,1,10017602,6492012
20220704,111945240,None,6178281,2,124.4,366,1,10017713,6496257
20220704,111946150,None,6178744,2,125,200,1,10018409,6496722
20220704,111950590,None,6181052,2,125.02,300,1,10022101,6499033
20220704,111951640,None,6181607,10,121.8,280,1,10022902,6016661
20220704,111952720,None,6182032,2,126.66,200,2,10023585,6499990
20220704,111953540,None,6182446,10,125,1421,1,10024239,6492950
20220704,111954190,None,6182813,10,125,200,1,10024783,6496722
20220704,111955050,None,6183200,2,124.8,273,1,10025371,6501090
20220704,111955150,None,6183230,2,125.82,200,2,10025442,6501117
20220704,111956930,None,6184000,10,124.9,1428,1,10026679,6490058
20220704,111957300,None,6184159,10,125.48,1690,2,10026938,6431123
20220704,111958050,None,6184455,2,125.2,1000,1,10027422,6502284
20220704,112001920,None,6186091,2,125.47,2000,2,10030233,6503993
20220704,112004020,None,6187213,10,124,300,1,10032121,6469057
20220704,112004610,None,6187533,2,125.58,200,2,10032652,6505578
20220704,112007900,None,6189226,10,126,1266,2,10035413,6234026
20220704,112008300,None,6189416,2,125.48,726,1,10035731,6507558
20220704,112008460,None,6189543,2,124.19,250,1,10035990,6507697
20220704,112009020,None,6189860,10,126.88,200,2,10036609,6421571
20220704,112009880,None,6190400,10,124,200,1,10037490,6459350
20220704,112009930,None,6190422,10,125.85,225,2,10037520,6395253
20220704,112009970,None,6190436,2,125.48,74,2,10037537,6508829
20220704,112011390,None,6191186,2,124.42,1000,1,10038675,6509602
20220704,112013050,None,6192307,10,124.41,300,1,10040535,6490734
20220704,112013200,None,6192377,10,125.02,300,1,10040643,6499033
20220704,112016300,None,6194233,10,117,200,1,10043612,2843972
20220704,112017100,None,6194622,2,124.43,300,1,10044270,6513150
20220704,112018130,None,6195362,2,125.48,500,2,10045396,6513896
20220704,112018360,None,6195459,2,125.8,240,2,10045544,6513999
20220704,112022450,None,6197540,2,125.48,200,2,10049079,6516212
20220704,112022740,None,6197678,2,125.53,515,2,10049291,6516333
20220704,112023120,None,6197901,2,125.02,200,2,10049694,6516589
20220704,112023500,None,6198133,10,128.49,280,2,10050212,87193
20220704,112024150,None,6198535,2,125.47,200,2,10050812,6517241
20220704,112024910,None,6198847,10,125.48,74,2,10051340,6508829
20220704,112025730,None,6199246,2,125.47,5000,2,10051972,6517961
20220704,112025970,None,6199335,10,125.53,515,2,10052102,6516333
20220704,112026130,None,6199449,2,124.83,200,1,10052264,6518155
20220704,112026420,None,6199602,2,125.07,534,2,10052537,6518353
20220704,112027580,None,6200417,10,126,200,2,10054020,584054
20220704,112030040,None,6201678,2,124.38,200,1,10056256,6520576
20220704,112030410,None,6201884,2,125.45,1000,2,10056604,6520809
20220704,112032170,None,6202671,10,124.83,200,1,10057840,6518155
20220704,112032170,None,6202674,2,125.33,200,2,10057846,6521599
20220704,112032880,None,6203021,2,125.45,300,2,10058389,6521959
20220704,112033280,None,6203209,2,125.07,215,2,10058699,6522147
20220704,112033370,None,6203244,2,125.05,700,2,10058764,6522184
20220704,112033650,None,6203369,2,125.5,200,2,10058947,6522314
20220704,112033910,None,6203508,2,132.45,200,2,10059154,6522457
20220704,112036040,None,6204571,2,124.48,200,1,10060866,6523572
20220704,112036310,None,6204714,10,125.58,200,2,10061088,6505578
20220704,112037670,None,6205268,2,125.02,270,1,10061971,6524239
20220704,112039150,None,6206197,2,125.17,201,2,10063474,6525248
20220704,112042090,None,6207536,2,125.46,200,2,10065686,6526663
20220704,112043640,None,6208152,2,125.05,416,2,10066637,6527275
20220704,112045660,None,6209017,10,129.88,200,2,10068079,6456961
20220704,112049730,None,6210921,2,125.5,1000,2,10071191,6530099
20220704,112050310,None,6211163,2,126,1000,2,10071597,6530383
20220704,112055690,None,6213734,2,124.4,1000,1,10075698,6532774
20220704,112056680,None,6214205,2,124.44,200,1,10076584,6533349
20220704,112059530,None,6215610,2,124.8,599,2,10078997,6534950
20220704,112100120,None,6216025,2,124.51,200,1,10079565,6535358
20220704,112100560,None,6216260,2,124.52,487,1,10080007,6535632
20220704,112102150,None,6216968,10,125.07,309,2,10081156,6518353
20220704,112102560,None,6217125,2,124.85,498,2,10081466,6536592
20220704,112102650,None,6217171,2,125.43,200,2,10081579,6536675
20220704,112103830,None,6217859,2,124.53,300,1,10082719,6537373
20220704,112105890,None,6219095,10,124.43,300,1,10084854,6513150
20220704,112105900,None,6219097,2,124.8,200,2,10084856,6538780
20220704,112106120,None,6219219,2,124.8,257,2,10085041,6538903
20220704,112106130,None,6219223,10,124.51,200,1,10085047,6535358
20220704,112106560,None,6219433,2,124.56,200,1,10085402,6539128
20220704,112107860,None,6219943,10,124.52,487,1,10086216,6535632
20220704,112107860,None,6219945,10,125.17,201,2,10086218,6525248
20220704,112108550,None,6220347,2,124.9,200,2,10086854,6540039
20220704,112109340,None,6220739,10,125.48,200,2,10087577,6516212
20220704,112110140,None,6221041,2,124.99,220,2,10088076,6540736
20220704,112110370,None,6221162,2,124.8,217,2,10088238,6540840
20220704,112111000,None,6221369,2,124.8,225,2,10088595,6541075
20220704,112111820,None,6221742,2,125,500,2,10089227,6541493
20220704,112113110,None,6222357,10,124.53,300,1,10090246,6537373
20220704,112113650,None,6222594,2,124.57,300,1,10090721,6542371
20220704,112114170,None,6222831,10,124.56,200,1,10091064,6539128
20220704,112114630,None,6223147,2,124.6,200,1,10091534,6542898
20220704,112115240,None,6223478,2,125.1,533,2,10091960,6543155
20220704,112117440,None,6224580,10,124.57,300,1,10093760,6542371
20220704,112118440,None,6225178,2,124.56,1295,2,10094765,6544937
20220704,112121610,None,6226808,2,124.8,1990,1,10097548,6546701
20220704,112122770,None,6227285,2,124.8,10,2,10098382,6547196
20220704,112122880,None,6227321,2,124.8,400,2,10098445,6547235
20220704,112122980,None,6227383,2,124.8,400,2,10098540,6547299
20220704,112123130,None,6227504,2,124.8,200,2,10098697,6547426
20220704,112123240,None,6227567,2,124.8,200,2,10098823,6547497
20220704,112123290,None,6227612,10,124.85,440,2,10098950,6536592
20220704,112123350,None,6227640,2,124.79,200,2,10098989,6547565
20220704,112123410,None,6227685,10,124.8,200,2,10099064,6547426
20220704,112123410,None,6227686,10,124.8,10,2,10099065,6547196
20220704,112123410,None,6227687,10,124.8,400,2,10099066,6547235
20220704,112123410,None,6227688,10,124.8,400,2,10099067,6547299
20220704,112123630,None,6227830,10,124.8,200,2,10099345,6547497
20220704,112123660,None,6227850,2,124.61,550,2,10099388,6547811
20220704,112123820,None,6227961,10,124.79,200,2,10099598,6547565
20220704,112125840,None,6228842,2,125.11,200,2,10101075,6548824
20220704,112126200,None,6229000,10,124.9,200,2,10101354,6540039
20220704,112126510,None,6229187,2,124.5,200,1,10101652,6549215
20220704,112126850,None,6229422,2,124.66,211,2,10102066,6549415
20220704,112129760,None,6230644,10,124.5,200,1,10104083,6549215
20220704,112132190,None,6231621,2,124.38,203,1,10105644,6551700
20220704,112132350,None,6231732,2,124,452,1,10105812,6551822
20220704,112133220,None,6232181,2,131.31,250,2,10106568,6552238
20220704,112142910,None,6236587,2,124.61,205,2,10113749,6556609
20220704,112148090,None,6238931,10,126,400,2,10118348,4939942
20220704,112148260,None,6239064,10,125.6,3000,2,10118723,6405035
20220704,112150420,None,6240067,2,124.48,300,1,10120428,6560115
20220704,112150770,None,6240267,10,125.6,500,2,10120719,6407176
20220704,112151450,None,6240610,2,124.48,500,2,10121324,6560615
20220704,112154040,None,6241735,10,124.38,200,1,10123211,6520576
20220704,112159020,None,6243928,2,124.48,1000,2,10126743,6563886
20220704,112159500,None,6244197,2,124.48,200,2,10127142,6564125
20220704,112200570,None,6244683,2,124.6,200,2,10127945,6564570
20220704,112203590,None,6246060,2,124.44,400,2,10130079,6565951
20220704,112204470,None,6246481,10,125.88,313,2,10130762,6380270
20220704,112204720,None,6246598,10,125.07,215,2,10130933,6522147
20220704,112205340,None,6246873,2,124.47,215,2,10131380,6566765
20220704,112206020,None,6247265,2,124.88,313,2,10131920,6567131
20220704,112206290,None,6247411,10,124.01,800,1,10132137,6389168
20220704,112206880,None,6247691,10,145.8,200,2,10132620,125071
20220704,112208240,None,6248255,2,125,400,2,10133542,6568137
20220704,112208270,None,6248262,10,124.61,150,2,10133562,6547811
20220704,112210500,None,6249233,10,123.94,800,1,10135383,6327787
20220704,112211910,None,6249982,10,124.19,178,1,10136603,6459116
20220704,112212660,None,6250393,10,124.66,211,2,10137171,6549415
20220704,112213400,None,6250689,2,124.54,223,2,10137654,6570709
20220704,112220200,None,6253897,2,124.2,300,1,10142771,6574027
20220704,112222010,None,6254806,10,130,4400,2,10144049,3565003
20220704,112225430,None,6256223,2,124.48,419,2,10146278,6576254
20220704,112229010,None,6257864,2,124.48,4401,2,10148840,6577855
20220704,112230680,None,6258610,2,124.42,142,2,10150077,6578595
20220704,112233040,None,6259632,2,124.53,511,2,10151888,6579646
20220704,112235790,None,6260853,2,126,200,2,10153993,6580819
20220704,112235790,None,6260854,10,121.3,200,1,10153994,5707290
20220704,112241240,None,6263416,10,124.2,300,1,10157920,6574027
20220704,112244290,None,6264704,2,124.21,1000,1,10159905,6584605
20220704,112244490,None,6264784,2,125.58,973,2,10160036,6584692
20220704,112252700,None,6268204,2,124.47,200,2,10165393,6587974
20220704,112259770,None,6271916,2,125.8,500,2,10171898,6591892
20220704,112303530,None,6274139,10,125.1,533,2,10175446,6543155
20220704,112303540,None,6274147,10,123.09,300,1,10175457,6017101
20220704,112304350,None,6274620,10,123.63,300,1,10176153,6268913
20220704,112305410,None,6275316,10,123.46,300,1,10177208,6198189
20220704,112307880,None,6276675,2,124.44,500,1,10179343,6596746
20220704,112313410,None,6279593,10,125.45,300,2,10184094,6521959
20220704,112315520,None,6280635,2,124.44,183,2,10185749,6600973
20220704,112315980,None,6280885,2,124.4,334,2,10186194,6601238
20220704,112316520,None,6281133,2,124.38,97,2,10186638,6601498
20220704,112316640,None,6281201,2,124.38,200,2,10186721,6601545
20220704,112316720,None,6281257,2,124.38,200,2,10186797,6601598
20220704,112316830,None,6281304,2,124.38,200,2,10186862,6601637
20220704,112316920,None,6281385,2,124.38,200,2,10186962,6601712
20220704,112318380,None,6282366,10,124.38,200,2,10188495,6601712
20220704,112318380,None,6282367,10,124.38,200,2,10188496,6601598
20220704,112318380,None,6282368,10,124.38,200,2,10188497,6601637
20220704,112318380,None,6282369,10,124.38,97,2,10188498,6601498
20220704,112318430,None,6282385,10,124.38,200,2,10188521,6601545
20220704,112319190,None,6282751,2,124.5,1000,2,10189142,6603127
20220704,112319470,None,6282904,2,124.48,211,2,10189392,6603306
20220704,112319840,None,6283077,2,124.4,200,2,10189710,6603536
20220704,112321780,None,6284214,10,128.37,700,2,10192000,73565
20220704,112322570,None,6284563,2,124.4,1000,2,10192554,6605388
20220704,112324890,None,6285876,10,126,400,2,10194883,493284
20220704,112325700,None,6286265,2,126.66,200,2,10195605,6607342
20220704,112336230,None,6291576,10,124.44,183,2,10204120,6600973
20220704,112337070,None,6291880,10,112.28,300,1,10204587,2336370
20220704,112337450,None,6292044,2,126,300,2,10204845,6613030
20220704,112341140,None,6293487,2,125.24,1000,2,10206958,6614376
20220704,112343440,None,6294443,10,130,200,2,10208436,5758907
20220704,112348110,None,6296426,10,125.33,200,2,10211446,6521599
20220704,112349910,None,6297106,2,124.36,1050,2,10212467,6617911
20220704,112350320,None,6297241,2,124.35,200,2,10212684,6618056
20220704,112350410,None,6297285,10,124.4,134,2,10212737,6601238
20220704,112350670,None,6297397,2,124.35,200,2,10212895,6618215
20220704,112353120,None,6298379,10,124.53,511,2,10214640,6579646
20220704,112353480,None,6298581,2,124.39,506,2,10214976,6619482
20220704,112357370,None,6300224,10,124.36,1050,2,10217529,6617911
20220704,112357960,None,6300483,2,128,300,2,10217862,6621286
20220704,112402830,None,6302647,2,124.21,250,2,10221209,6623356
20220704,112406180,None,6304486,10,124.35,200,2,10223951,6618056
20220704,112407920,None,6305542,10,124.39,506,2,10225573,6619482
20220704,112408370,None,6305977,2,124.2,219,2,10226351,6626601
20220704,112408650,None,6306224,2,124.2,200,2,10226724,6626847
20220704,112412600,None,6308377,2,124.2,213,2,10230393,6629066
20220704,112413160,None,6308583,10,124.54,223,2,10230697,6570709
20220704,112413790,None,6308817,2,124.2,1000,2,10231020,6629453
20220704,112414360,None,6309035,2,124.2,226,2,10231439,6629753
20220704,112414780,None,6309262,10,124.21,250,2,10231766,6623356
20220704,112414860,None,6309310,2,124.2,200,2,10231829,6630009
20220704,112421260,None,6312303,2,124.19,150,2,10236402,6632966
20220704,112423770,None,6313504,2,125.98,203,2,10238141,6634070
20220704,112426650,None,6314818,10,124.2,200,2,10240093,6626847
20220704,112427590,None,6315223,2,124.17,92,2,10240729,6635594
20220704,112429100,None,6315851,2,124.14,47,2,10241689,6636185
20220704,112429420,None,6315995,2,124.17,250,2,10241905,6636325
20220704,112430550,None,6316488,2,124.01,200,1,10242609,6636788
20220704,112431880,None,6316986,2,124.19,510,2,10243367,6637210
20220704,112433660,None,6317765,2,124.18,200,1,10244599,6637977
20220704,112435080,None,6318369,2,124.18,300,1,10245471,6638508
20220704,112436690,None,6319078,2,124,1702,2,10246704,6639226
20220704,112441500,None,6320872,10,124.19,510,2,10249414,6637210
20220704,112444630,None,6322316,2,124,224,2,10251526,6642257
20220704,112445210,None,6322617,2,123.9,300,1,10251957,6642519
20220704,112445240,None,6322654,2,123.9,357,1,10252000,6642549
20220704,112445240,None,6322655,2,123.9,300,1,10252001,6642550
20220704,112445260,None,6322661,2,123.9,356,1,10252007,6642554
20220704,112445320,None,6322696,2,123.9,531,1,10252045,6642581
20220704,112445340,None,6322702,2,123.9,400,1,10252053,6642587
20220704,112445610,None,6322834,2,123.9,400,1,10252251,6642688
20220704,112445610,None,6322836,2,123.9,300,1,10252256,6642691
20220704,112445620,None,6322839,2,123.9,369,1,10252260,6642695
20220704,112445650,None,6322845,2,123.9,400,1,10252266,6642701
20220704,112445650,None,6322846,2,123.9,300,1,10252267,6642702
20220704,112445650,None,6322847,2,123.9,300,1,10252268,6642703
20220704,112445650,None,6322852,2,123.9,300,1,10252273,6642706
20220704,112445650,None,6322853,2,123.9,392,1,10252274,6642707
20220704,112447490,None,6323610,2,123.9,300,1,10253355,6643413
20220704,112448200,None,6323927,2,123.9,300,1,10253768,6643684
20220704,112448230,None,6323941,2,123.9,400,1,10253788,6643697
20220704,112448640,None,6324095,10,124.5,1000,2,10254114,6603127
20220704,112450750,None,6324858,10,124.61,205,2,10255258,6556609
20220704,112451520,None,6325227,2,124,205,2,10255795,6644871
20220704,112458050,None,6327946,2,123.78,300,1,10259939,6647382
20220704,112504300,None,6330699,2,126.8,280,2,10264365,6650043
20220704,112512110,None,6334376,2,123.9,300,1,10270094,6653651
20220704,112512270,None,6334451,2,123.9,300,1,10270220,6653729
20220704,112512360,None,6334486,2,123.9,300,1,10270281,6653767
20220704,112512370,None,6334489,2,123.9,400,1,10270287,6653773
20220704,112512370,None,6334491,2,123.9,400,1,10270289,6653774
20220704,112512370,None,6334492,2,123.9,300,1,10270290,6653775
20220704,112512370,None,6334493,2,123.9,300,1,10270291,6653776
20220704,112512370,None,6334494,2,123.9,460,1,10270292,6653777
20220704,112513090,None,6334765,2,123.9,400,1,10270703,6654043
20220704,112515120,None,6335796,2,123.9,360,1,10272219,6655059
20220704,112515130,None,6335802,2,123.9,300,1,10272229,6655064
20220704,112515240,None,6335835,2,123.9,326,1,10272292,6655106
20220704,112515910,None,6336078,2,124,200,2,10272662,6655322
20220704,112517220,None,6336725,2,123.8,200,1,10273599,6655975
20220704,112526100,None,6340718,2,124,2510,1,10279599,6659888
20220704,112527230,None,6341336,10,125.5,200,2,10280565,6522314
20220704,112534640,None,6344206,2,124.2,283,2,10285132,6663291
20220704,112536140,None,6344783,10,123.63,300,1,10286021,6268647
20220704,112536190,None,6344797,10,123.67,300,1,10286043,6271527
20220704,112538560,None,6345684,10,123.78,300,1,10287518,6647382
20220704,112550320,None,6350827,2,124.18,200,2,10295917,6670324
20220704,112552170,None,6351797,2,124.4,200,2,10297464,6671362
20220704,112606790,None,6359412,10,123.51,200,1,10310158,6460311
20220704,112608940,None,6360378,2,124.18,200,2,10311733,6680381
20220704,112608990,None,6360413,2,124.47,80,2,10311821,6680411
20220704,112609250,None,6360544,10,123.61,300,1,10312024,6263108
20220704,112609930,None,6360865,10,123.69,300,1,10312535,6277113
20220704,112616020,None,6363211,2,124.17,3000,2,10316502,6683334
20220704,112616590,None,6363380,2,124.01,200,1,10316779,6683515
20220704,112616990,None,6363501,2,124.17,200,2,10316959,6683635
20220704,112619310,None,6364505,2,129.88,200,2,10318437,6684530
20220704,112619500,None,6364607,10,125.95,3267,2,10318581,6359712
20220704,112621690,None,6365477,10,127.8,200,2,10320023,6417107
20220704,112622200,None,6365625,10,124.17,200,2,10320270,6683635
20220704,112622510,None,6365764,10,132.45,200,2,10320458,6522457
20220704,112636150,None,6371039,10,123.69,400,1,10328618,6276512
20220704,112638900,None,6372063,2,124.27,200,2,10330195,6691943
20220704,112641400,None,6373035,2,126.9,200,2,10331750,6692887
20220704,112648050,None,6375477,2,124.15,618,2,10335681,6695286
20220704,112650720,None,6376415,2,124.15,200,2,10337170,6696163
20220704,112652170,None,6376940,2,123.9,227,1,10337972,6696628
20220704,112652210,None,6376955,2,123.9,300,1,10337992,6696639
20220704,112657110,None,6378850,2,123.9,300,1,10340822,6698431
20220704,112657580,None,6379038,2,123.9,300,1,10341077,6698600
20220704,112657970,None,6379163,10,124.15,200,2,10341256,6696163
20220704,112658880,None,6379436,2,125.49,200,2,10341674,6698963
20220704,112701260,None,6380437,2,123.9,300,1,10343245,6699932
20220704,112702210,None,6380840,2,123.9,300,1,10343924,6700380
20220704,112702640,None,6381088,2,123.9,300,1,10344369,6700693
20220704,112702890,None,6381181,10,124.47,80,2,10344567,6680411
20220704,112704520,None,6382032,10,124.48,211,2,10345998,6603306
20220704,112705350,None,6382430,2,123.9,300,1,10346648,6702115
20220704,112705420,None,6382464,2,123.9,300,1,10346698,6702152
20220704,112705560,None,6382528,2,123.9,300,1,10346797,6702226
20220704,112706040,None,6382803,2,124.01,2000,1,10347189,6702453
20220704,112706210,None,6382904,2,123.9,300,1,10347347,6702554
20220704,112706790,None,6383149,10,125.6,200,2,10347818,6420051
20220704,112707210,None,6383316,2,123.9,300,1,10348101,6703053
20220704,112707260,None,6383343,2,123.9,300,1,10348134,6703078
20220704,112708080,None,6383680,2,123.9,300,1,10348615,6703411
20220704,112709170,None,6384310,10,124.18,100,2,10349554,6680381
20220704,112710290,None,6384761,2,123.9,300,1,10350333,6704385
20220704,112710420,None,6384801,2,123.9,300,1,10350389,6704423
20220704,112710530,None,6384836,2,123.9,300,1,10350434,6704453
20220704,112711260,None,6385159,2,123.9,300,1,10350956,6704765
20220704,112711930,None,6385536,10,124.2,200,2,10351596,6630009
20220704,112712210,None,6385631,2,123.9,300,1,10351732,6705202
20220704,112712280,None,6385675,2,123.9,300,1,10351792,6705238
20220704,112712760,None,6385975,2,123.9,300,1,10352238,6705448
20220704,112712820,None,6386001,2,123.9,300,1,10352277,6705477
20220704,112713290,None,6386133,2,123.9,300,1,10352528,6705627
20220704,112713410,None,6386176,2,123.9,300,1,10352604,6705669
20220704,112713890,None,6386333,2,124.15,428,2,10352870,6705835
20220704,112715270,None,6386859,2,123.9,300,1,10353763,6706405
20220704,112715400,None,6386905,2,123.9,300,1,10353839,6706447
20220704,112715440,None,6386931,2,123.9,300,1,10353871,6706471
20220704,112716220,None,6387167,2,123.9,300,1,10354319,6706754
20220704,112716280,None,6387179,2,123.9,421,1,10354340,6706771
20220704,112716390,None,6387224,2,123.9,300,1,10354431,6706830
20220704,112717220,None,6387522,2,123.9,300,1,10354910,6707146
20220704,112717220,None,6387524,2,123.9,300,1,10354912,6707148
20220704,112717460,None,6387622,2,123.9,300,1,10355058,6707238
20220704,112718210,None,6387884,2,123.9,300,1,10355460,6707511
20220704,112718610,None,6388038,2,123.9,300,1,10355683,6707655
20220704,112719320,None,6388263,2,123.9,300,1,10356000,6707851
20220704,112720300,None,6388600,10,133.33,282,2,10356675,288421
20220704,112720330,None,6388625,2,123.9,300,1,10356702,6708194
20220704,112720330,None,6388626,2,123.9,300,1,10356703,6708195
20220704,112720360,None,6388640,2,124.02,204,1,10356718,6708204
20220704,112720430,None,6388666,2,123.9,300,1,10356764,6708226
20220704,112720510,None,6388718,2,123.9,300,1,10356837,6708263
20220704,112721160,None,6388962,2,123.9,300,1,10357213,6708492
20220704,112722170,None,6389293,2,123.9,300,1,10357736,6708794
20220704,112722280,None,6389320,2,123.9,300,1,10357782,6708825
20220704,112722390,None,6389361,2,123.9,300,1,10357863,6708879
20220704,112722450,None,6389383,2,123.9,300,1,10357890,6708900
20220704,112723210,None,6389649,2,123.9,300,1,10358270,6709141
20220704,112723210,None,6389650,2,123.9,300,1,10358271,6709142
20220704,112725340,None,6390518,2,123.9,300,1,10359695,6709940
20220704,112725400,None,6390543,2,123.9,300,1,10359725,6709963
20220704,112725480,None,6390568,2,123.9,300,1,10359762,6709984
20220704,112725710,None,6390625,2,123,200,1,10359889,6710038
20220704,112725770,None,6390648,2,123.9,300,1,10359923,6710062
20220704,112725830,None,6390666,2,124.1,619,2,10359953,6710080
20220704,112726150,None,6390784,2,123.9,300,1,10360132,6710167
20220704,112727220,None,6391264,2,123.9,300,1,10360840,6710598
20220704,112727250,None,6391276,2,123.9,364,1,10360853,6710608
20220704,112728010,None,6391511,2,123.9,300,1,10361176,6710821
20220704,112728270,None,6391594,2,123.9,300,1,10361300,6710909
20220704,112728280,None,6391598,2,123.9,300,1,10361304,6710911
20220704,112728950,None,6391814,2,123.9,300,1,10361721,6711145
20220704,112729370,None,6391982,2,124.25,201,2,10361968,6711312
20220704,112730280,None,6392380,2,123.9,300,1,10362568,6711696
20220704,112730400,None,6392428,2,123.9,300,1,10362671,6711766
20220704,112730470,None,6392459,2,123.9,300,1,10362724,6711798
20220704,112731010,None,6392643,2,123.9,300,1,10362989,6711960
20220704,112731160,None,6392679,2,123.9,300,1,10363050,6711999
20220704,112732220,None,6393080,2,123.9,300,1,10363636,6712385
20220704,112732330,None,6393120,2,123.9,300,1,10363699,6712422
20220704,112733120,None,6393452,2,123.9,300,1,10364168,6712680
20220704,112733280,None,6393523,2,123.9,300,1,10364259,6712734
20220704,112733400,None,6393565,2,123.9,300,1,10364318,6712772
20220704,112735330,None,6394236,2,123.9,300,1,10365211,6713347
20220704,112735330,None,6394237,2,123.9,371,1,10365212,6713348
20220704,112735430,None,6394276,2,123.9,300,1,10365268,6713373
20220704,112736020,None,6394478,2,123.9,300,1,10365606,6713570
20220704,112736160,None,6394531,2,123.9,300,1,10365688,6713626
20220704,112737220,None,6394876,2,123.9,300,1,10366220,6713942
20220704,112737740,None,6395032,10,124.2,283,2,10366475,6663291
20220704,112738010,None,6395141,2,123.9,300,1,10366629,6714190
20220704,112738140,None,6395179,2,123.9,300,1,10366678,6714221
20220704,112738210,None,6395207,2,123.9,300,1,10366737,6714251
20220704,112738220,None,6395212,2,123.9,300,1,10366744,6714256
20220704,112739570,None,6395769,2,127,900,2,10367563,6714756
20220704,112740280,None,6395990,2,123.9,300,1,10367885,6714955
20220704,112740330,None,6396024,2,123.9,417,1,10367933,6714978
20220704,112740510,None,6396080,2,123.9,300,1,10368006,6715039
20220704,112741160,None,6396277,2,123.9,300,1,10368330,6715256
20220704,112742220,None,6396814,2,123.9,300,1,10369141,6715689
20220704,112742770,None,6397046,2,123.9,300,1,10369468,6715899
20220704,112742950,None,6397135,2,123.9,300,1,10369596,6715999
20220704,112743270,None,6397269,2,123.9,300,1,10369848,6716170
20220704,112743280,None,6397277,2,123.9,300,1,10369856,6716176
20220704,112745340,None,6398147,2,123.9,300,1,10371176,6717014
20220704,112745380,None,6398156,2,123.9,300,1,10371186,6717023
20220704,112746170,None,6398440,2,123.9,300,1,10371849,6717325
